股票代號,季度名稱,單季 EPS (元),單季營收 (億元),單季毛利率 (%)
6526,2026 Q1,4.47,54.55,
6527,2023 Q1,1.14,2.08,
6527,2023 Q2,1.39,2.07,
6527,2023 Q3,0.93,2.2,
6527,2023 Q4,0.72,1.89,
6527,2024 Q1,1.24,2.0,
6527,2024 Q2,1.28,2.11,
6527,2024 Q3,1.33,2.33,
6527,2024 Q4,1.18,2.24,
6527,2025 Q1,1.46,2.24,
6527,2025 Q2,1.49,2.56,
6527,2025 Q3,1.37,2.01,
6527,2025 Q4,1.49,2.67,
6527,2026 Q1,1.33,1.88,
6530,2023 Q1,0.15,0.56,
6530,2023 Q2,0.44,0.67,
6530,2023 Q3,0.38,0.65,
6530,2023 Q4,0.28,0.64,
6530,2024 Q1,0.33,0.65,
6530,2024 Q2,0.41,0.69,
6530,2024 Q3,0.43,0.73,
6530,2024 Q4,0.48,0.74,
6530,2025 Q1,0.46,0.79,
6530,2025 Q2,0.36,0.81,
6530,2025 Q3,0.58,0.86,
6530,2025 Q4,0.55,0.82,
6530,2026 Q1,0.65,0.92,
6531,2023 Q1,0.39,7.27,
6531,2023 Q2,2.98,10.97,
6531,2023 Q3,3.27,12.4,
6531,2023 Q4,2.29,11.63,
6531,2024 Q1,2.27,7.48,
6531,2024 Q2,2.28,9.45,
6531,2024 Q3,2.08,12.74,
6531,2024 Q4,3.1,12.25,
6531,2025 Q1,2.04,9.75,
6531,2025 Q2,-3.36,13.29,
6531,2025 Q3,4.34,14.95,
6531,2025 Q4,4.71,18.68,
6531,2026 Q1,4.15,21.0,
6532,2023 Q1,0.77,1.63,
6532,2023 Q2,0.89,1.7,
6532,2023 Q3,1.19,1.94,
6532,2023 Q4,0.74,1.67,
6532,2024 Q1,0.86,1.67,
6532,2024 Q2,0.81,1.76,
6532,2024 Q3,1.04,1.82,
6532,2024 Q4,1.32,1.95,
6532,2025 Q1,1.29,1.93,
6532,2025 Q2,-0.01,1.63,
6532,2025 Q3,0.97,1.53,
6532,2025 Q4,5.06,1.66,
6532,2026 Q1,0.84,1.56,
6533,2023 Q1,-1.08,2.25,
6533,2023 Q2,-0.83,1.79,
6533,2023 Q3,2.05,2.48,
6533,2023 Q4,-2.16,4.06,
6533,2024 Q1,-1.0,2.13,
6533,2024 Q2,-1.54,2.78,
6533,2024 Q3,-0.04,4.29,
6533,2024 Q4,2.62,4.61,
6533,2025 Q1,-2.26,2.71,
6533,2025 Q2,-5.58,2.8,
6533,2025 Q3,0.17,4.67,
6533,2025 Q4,-0.52,4.61,
6533,2026 Q1,-3.28,3.26,
6534,2023 Q1,4.05,8.01,
6534,2023 Q2,1.96,4.59,
6534,2023 Q3,-0.45,1.11,
6534,2023 Q4,-0.8,1.44,
6534,2024 Q1,4.08,8.25,
6534,2024 Q2,1.27,4.01,
6534,2024 Q3,-0.89,1.35,
6534,2024 Q4,0.18,2.75,
6534,2025 Q1,3.89,8.54,
6534,2025 Q2,0.37,4.2,
6534,2025 Q3,-0.16,2.17,
6534,2025 Q4,0.42,3.28,
6534,2026 Q1,4.15,8.7,
6535,2023 Q1,0.89,0.08,17.9
6535,2023 Q2,-0.92,0.14,79.84
6535,2023 Q3,-0.74,0.16,86.22
6535,2023 Q4,-0.7,0.18,79.53
6535,2024 Q1,-0.71,0.04,30.9
6535,2024 Q2,0.41,0.09,59.1
6535,2024 Q3,-1.4,0.06,43.26
6535,2024 Q4,-0.9,0.2,43.15
6535,2025 Q1,-0.63,0.09,58.34
6535,2025 Q2,-0.89,0.02,84.59
6535,2025 Q3,-0.2,0.12,63.93
6535,2025 Q4,-0.34,0.13,56.37
6535,2026 Q1,-0.72,0.04,40.55
6536,2023 Q2,0.48,0.43,64.76
6536,2023 Q4,0.87,0.53,58.22
6536,2024 Q2,0.51,0.46,63.13
6536,2024 Q4,0.75,0.52,60.13
6536,2025 Q2,0.13,0.46,58.33
6536,2025 Q4,0.13,0.42,54.06
6538,2023 Q1,1.0,4.15,36.77
6538,2023 Q2,1.82,4.87,40.43
6538,2023 Q3,3.49,6.22,46.07
6538,2023 Q4,2.8,6.3,46.12
6538,2024 Q1,2.95,5.36,48.19
6538,2024 Q2,3.71,6.97,46.97
6538,2024 Q3,1.46,5.73,40.81
6538,2024 Q4,1.11,4.02,33.51
6538,2025 Q1,1.03,4.23,34.65
6538,2025 Q2,0.42,3.92,32.05
6538,2025 Q3,0.02,3.22,30.93
6538,2025 Q4,-0.32,3.09,34.94
6538,2026 Q1,0.9,3.08,38.53
6539,2023 Q2,2.09,8.13,51.16
6539,2023 Q4,2.72,7.25,48.02
6539,2024 Q2,1.36,2.49,76.95
6539,2024 Q4,4.93,3.25,71.76
6539,2025 Q2,-0.55,3.88,71.86
6539,2025 Q4,0.32,4.06,70.86
6541,2023 Q1,-5.17,0.3,134.5
6541,2023 Q2,-3.89,0.17,64.65
6541,2023 Q3,-3.78,0.05,80.61
6541,2023 Q4,-3.85,0.09,44.11
6541,2024 Q1,-3.12,0.03,19.84
6541,2024 Q2,-2.31,0.17,-2.56
6541,2024 Q3,-1.94,0.12,57.47
6541,2024 Q4,-1.65,0.03,51.6
6541,2025 Q1,-2.09,0.5,-44.18
6541,2025 Q2,-1.44,0.47,-27.03
6541,2025 Q3,-1.08,1.25,-129.5
6541,2025 Q4,-1.6,1.79,-136.19
6541,2026 Q1,-1.47,1.33,-200.66
6555,2023 Q2,-1.17,1.98,
6555,2023 Q4,-3.53,1.95,
6555,2024 Q2,-0.83,1.3,
6555,2024 Q4,-4.31,1.51,
6555,2025 Q2,-1.52,4.77,
6555,2025 Q4,-3.19,8.06,
6558,2023 Q1,-0.46,2.95,
6558,2023 Q2,-0.09,2.85,
6558,2023 Q3,0.45,3.36,
6558,2023 Q4,-0.38,2.81,
6558,2024 Q1,0.02,2.58,
6558,2024 Q2,0.04,2.83,
6558,2024 Q3,0.01,3.32,
6558,2024 Q4,0.03,2.87,
6558,2025 Q1,-0.07,2.69,
6558,2025 Q2,-0.49,2.84,
6558,2025 Q3,0.11,2.75,
6558,2025 Q4,-0.57,2.45,
6558,2026 Q1,-0.35,2.28,
6559,2023 Q2,-0.2,0.33,
6559,2023 Q4,-1.35,0.32,
6559,2024 Q2,0.32,0.38,
6559,2024 Q4,-0.45,0.44,
6559,2025 Q2,-0.28,0.48,
6559,2025 Q4,-0.7,0.48,
6560,2023 Q1,-0.31,0.38,
6560,2023 Q2,0.06,0.26,
6560,2023 Q3,0.32,0.38,
6560,2023 Q4,-0.82,0.15,
6560,2024 Q1,0.09,0.12,
6560,2024 Q2,-0.43,0.1,
6560,2024 Q3,-0.28,0.24,
6560,2024 Q4,0.36,0.31,
6560,2025 Q1,0.2,0.45,
6560,2025 Q2,-1.43,0.39,
6560,2025 Q3,0.35,0.26,
6560,2025 Q4,0.72,0.63,
6560,2026 Q1,0.37,0.79,
6561,2023 Q1,3.17,8.04,
6561,2023 Q2,3.06,7.92,
6561,2023 Q3,2.94,8.22,
6561,2023 Q4,3.23,8.25,
6561,2024 Q1,3.11,8.55,
6561,2024 Q2,3.3,8.97,
6561,2024 Q3,3.33,10.05,
6561,2024 Q4,4.09,10.36,
6561,2025 Q1,3.57,9.53,
6561,2025 Q2,4.66,11.28,
6561,2025 Q3,3.47,9.37,
6561,2025 Q4,4.04,9.26,
6561,2026 Q1,3.69,9.82,
6562,2023 Q2,0.12,3.36,
6562,2023 Q4,0.01,3.13,
6562,2024 Q2,-0.03,2.61,
6562,2024 Q4,-1.48,2.77,
6562,2025 Q2,-0.46,2.94,
6562,2025 Q4,-2.51,2.2,
6563,2023 Q2,-0.38,0.25,
6563,2023 Q4,-4.62,0.15,
6563,2024 Q2,-1.61,0.12,
6563,2024 Q4,-5.8,0.69,
6563,2025 Q2,-1.04,0.66,
6563,2025 Q4,-2.7,0.64,
6564,2023 Q2,-1.18,0.13,
6564,2023 Q4,-3.4,0.3,
6564,2024 Q2,-0.58,0.2,
6564,2024 Q4,-0.93,0.2,
6564,2025 Q2,-1.28,0.23,
6564,2025 Q4,-2.28,0.26,
6565,2023 Q2,-0.91,0.69,
6565,2023 Q4,-1.17,0.87,
6565,2024 Q2,0.14,1.36,
6565,2024 Q4,0.14,1.31,
6565,2025 Q2,0.32,1.95,
6565,2025 Q4,1.0,1.57,
6568,2023 Q1,0.76,3.01,
6568,2023 Q2,0.37,2.33,
6568,2023 Q3,0.97,2.6,
6568,2023 Q4,-0.72,2.02,
6568,2024 Q1,0.9,2.45,
6568,2024 Q2,1.17,2.6,
6568,2024 Q3,1.05,2.86,
6568,2024 Q4,0.73,2.75,
6568,2025 Q1,1.28,2.7,
6568,2025 Q2,0.16,2.9,
6568,2025 Q3,0.95,2.77,
6568,2025 Q4,1.63,3.01,
6568,2026 Q1,1.34,3.45,
6569,2023 Q1,1.69,3.28,
6569,2023 Q2,2.03,3.58,
6569,2023 Q3,1.96,3.72,
6569,2023 Q4,1.98,4.35,
6569,2024 Q1,1.52,2.75,
6569,2024 Q2,1.15,2.99,
6569,2024 Q3,0.69,2.84,
6569,2024 Q4,1.68,3.83,
6569,2025 Q1,0.19,3.1,
6569,2025 Q2,0.62,3.57,
6569,2025 Q3,0.87,3.3,
6569,2025 Q4,1.19,3.16,
6569,2026 Q1,1.03,3.77,
6570,2023 Q1,0.77,2.31,
6570,2023 Q2,1.1,2.75,
6570,2023 Q3,0.9,2.26,
6570,2023 Q4,0.15,2.11,
6570,2024 Q1,0.53,2.26,
6570,2024 Q2,0.27,2.41,
6570,2024 Q3,0.43,2.11,
6570,2024 Q4,0.37,2.1,
6570,2025 Q1,0.22,2.06,
6570,2025 Q2,0.27,2.52,
6570,2025 Q3,0.25,2.08,
6570,2025 Q4,0.55,2.5,
6570,2026 Q1,0.57,2.42,
6572,2023 Q2,-0.29,0.97,
6572,2023 Q4,-1.56,0.7,
6572,2024 Q2,-0.39,0.33,
6572,2024 Q4,-1.59,0.95,
6572,2025 Q2,-0.42,0.58,
6572,2025 Q4,-1.6,0.69,
6573,2023 Q1,-0.58,3.02,
6573,2023 Q2,-0.53,2.96,
6573,2023 Q3,-0.73,3.18,
6573,2023 Q4,-1.07,2.61,
6573,2024 Q1,-0.6,2.6,
6573,2024 Q2,-0.73,2.59,
6573,2024 Q3,0.08,2.1,
6573,2024 Q4,-0.69,2.33,
6573,2025 Q1,-0.48,2.31,
6573,2025 Q2,-0.5,2.22,
6573,2025 Q3,2.59,1.9,
6573,2025 Q4,-0.38,1.91,
6573,2026 Q1,-0.4,1.77,
6574,2023 Q1,0.44,1.26,
6574,2023 Q2,1.2,1.66,
6574,2023 Q3,-0.33,1.5,
6574,2023 Q4,0.81,1.78,
6574,2024 Q1,0.17,1.24,
6574,2024 Q2,1.0,1.51,
6574,2024 Q3,1.48,1.37,
6574,2024 Q4,1.45,1.72,
6574,2025 Q1,1.33,1.51,
6574,2025 Q2,1.32,1.51,
6574,2025 Q3,1.43,1.34,
6574,2025 Q4,2.74,1.86,
6574,2026 Q1,3.29,1.95,
6576,2023 Q1,-1.52,0.28,
6576,2023 Q2,-2.37,0.37,
6576,2023 Q3,-1.74,0.61,
6576,2023 Q4,-2.53,0.68,
6576,2024 Q1,-0.88,1.04,
6576,2024 Q2,-1.21,0.94,
6576,2024 Q3,-2.75,0.8,
6576,2024 Q4,-3.52,1.41,
6576,2025 Q1,-1.9,1.1,
6576,2025 Q2,-2.14,1.12,
6576,2025 Q3,-0.74,1.57,
6576,2025 Q4,-0.92,0.52,
6576,2026 Q1,2.59,0.8,
6577,2023 Q1,1.51,4.77,
6577,2023 Q2,1.71,7.06,
6577,2023 Q3,2.47,7.87,
6577,2023 Q4,1.42,5.57,
6577,2024 Q1,2.18,5.22,
6577,2024 Q2,1.85,5.78,
6577,2024 Q3,1.77,6.07,
6577,2024 Q4,0.83,5.47,
6577,2025 Q1,1.42,5.4,
6577,2025 Q2,0.5,5.03,
6577,2025 Q3,1.67,4.93,
6577,2025 Q4,2.05,5.42,
6577,2026 Q1,1.67,5.44,
6578,2023 Q1,-0.34,0.99,
6578,2023 Q2,-0.19,0.97,
6578,2023 Q3,-0.5,0.87,
6578,2023 Q4,-0.03,1.01,
6578,2024 Q1,0.11,1.01,
6578,2024 Q2,0.08,0.98,
6578,2024 Q3,-0.02,0.57,
6578,2024 Q4,-0.02,0.82,
6578,2025 Q1,0.03,0.69,
6578,2025 Q2,-0.21,0.91,
6578,2025 Q3,-0.17,0.69,
6578,2025 Q4,-0.61,0.81,
6578,2026 Q1,0.08,0.82,
6579,2023 Q1,2.87,19.29,
6579,2023 Q2,2.77,20.56,
6579,2023 Q3,2.35,20.63,
6579,2023 Q4,0.45,20.25,
6579,2024 Q1,3.61,18.03,
6579,2024 Q2,1.97,19.19,
6579,2024 Q3,0.05,17.34,
6579,2024 Q4,2.35,17.3,
6579,2025 Q1,2.07,19.58,
6579,2025 Q2,-0.17,21.02,
6579,2025 Q3,1.54,23.06,
6579,2025 Q4,2.18,22.6,
6579,2026 Q1,3.81,24.1,
6580,2023 Q2,-1.12,0.0,
6580,2023 Q4,-2.31,0.05,
6580,2024 Q2,-0.65,0.0,
6580,2024 Q4,-1.26,0.08,
6580,2025 Q2,-0.68,0.08,
6580,2025 Q4,-2.0,0.2,
6581,2023 Q1,0.77,3.71,
6581,2023 Q2,1.49,6.03,
6581,2023 Q3,0.56,4.11,
6581,2023 Q4,1.72,6.56,
6581,2024 Q1,1.17,4.67,
6581,2024 Q2,2.55,7.03,
6581,2024 Q3,1.4,4.92,
6581,2024 Q4,2.34,7.16,
6581,2025 Q1,1.28,4.93,
6581,2025 Q2,1.88,6.39,
6581,2025 Q3,1.29,4.97,
6581,2025 Q4,1.72,5.82,
6581,2026 Q1,1.17,4.35,
6582,2023 Q1,-0.21,2.08,
6582,2023 Q2,-0.07,2.42,
6582,2023 Q3,0.25,1.87,
6582,2023 Q4,-0.98,2.57,
6582,2024 Q1,-0.23,2.12,
6582,2024 Q2,0.37,4.69,
6582,2024 Q3,0.94,5.66,
6582,2024 Q4,-0.09,4.6,
6582,2025 Q1,-0.15,3.1,
6582,2025 Q2,-0.64,2.43,
6582,2025 Q3,0.61,1.43,
6582,2025 Q4,-0.22,1.26,
6582,2026 Q1,-0.26,1.04,
6583,2023 Q2,-0.31,0.74,
6583,2023 Q4,0.31,0.74,
6583,2024 Q2,-0.15,0.62,
6583,2024 Q4,0.7,1.18,
6583,2025 Q2,-1.61,0.36,
6583,2025 Q4,-0.33,0.98,
6584,2023 Q1,-0.06,2.87,
6584,2023 Q2,-0.36,2.93,
6584,2023 Q3,0.27,3.47,
6584,2023 Q4,0.25,3.97,
6584,2024 Q1,0.72,4.06,
6584,2024 Q2,0.77,5.0,
6584,2024 Q3,0.66,4.89,
6584,2024 Q4,0.79,5.3,
6584,2025 Q1,1.0,5.0,
6584,2025 Q2,0.13,6.01,
6584,2025 Q3,1.98,6.22,
6584,2025 Q4,2.48,7.1,
6584,2026 Q1,3.37,8.67,
6585,2023 Q1,0.71,6.17,
6585,2023 Q2,1.33,6.55,
6585,2023 Q3,2.03,7.29,
6585,2023 Q4,1.94,7.91,
6585,2024 Q1,2.72,7.93,
6585,2024 Q2,3.21,8.65,
6585,2024 Q3,2.3,8.2,
6585,2024 Q4,2.25,8.06,
6585,2025 Q1,2.61,8.54,
6585,2025 Q2,0.08,6.02,
6585,2025 Q3,1.12,6.63,
6585,2025 Q4,1.83,7.31,
6585,2026 Q1,1.86,7.27,
6586,2023 Q2,-0.82,0.0,
6586,2023 Q4,-1.6,0.0,
6586,2024 Q2,-0.47,0.01,
6586,2024 Q4,-0.99,0.02,
6586,2025 Q2,-0.55,0.01,
6586,2025 Q4,-1.36,0.01,
6588,2023 Q1,-0.49,0.29,
6588,2023 Q2,-0.64,0.27,
6588,2023 Q3,-0.77,0.28,
6588,2023 Q4,-1.17,0.25,
6588,2024 Q1,-0.96,0.24,
6588,2024 Q2,-0.92,0.28,
6588,2024 Q3,-0.75,0.33,
6588,2024 Q4,-2.73,0.51,
6588,2025 Q1,-0.7,0.35,
6588,2025 Q2,-0.98,0.44,
6588,2025 Q3,-0.44,0.39,
6588,2025 Q4,0.36,0.55,
6588,2026 Q1,-0.08,0.96,
6589,2023 Q1,-0.67,2.16,
6589,2023 Q2,-0.64,1.38,
6589,2023 Q3,-0.37,2.11,
6589,2023 Q4,-1.33,4.57,
6589,2024 Q1,-0.34,2.2,
6589,2024 Q2,-0.72,2.46,
6589,2024 Q3,-0.84,2.48,
6589,2024 Q4,-0.38,2.95,
6589,2025 Q1,-0.52,1.82,
6589,2025 Q2,-1.23,2.31,
6589,2025 Q3,-0.2,2.29,
6589,2025 Q4,-0.57,3.64,
6589,2026 Q1,-0.47,3.08,
6590,2023 Q1,1.48,1.55,
6590,2023 Q2,1.42,1.61,
6590,2023 Q3,1.45,1.75,
6590,2023 Q4,1.73,1.84,
6590,2024 Q1,1.37,1.49,
6590,2024 Q2,1.09,1.36,
6590,2024 Q3,0.92,1.36,
6590,2024 Q4,1.66,1.66,
6590,2025 Q1,0.93,1.61,
6590,2025 Q2,1.78,1.7,
6590,2025 Q3,1.48,1.64,
6590,2025 Q4,1.29,1.69,
6590,2026 Q1,0.84,1.62,
6591,2023 Q1,0.45,3.18,
6591,2023 Q2,1.08,3.16,
6591,2023 Q3,1.28,4.05,
6591,2023 Q4,0.57,3.43,
6591,2024 Q1,0.71,3.08,
6591,2024 Q2,0.51,3.24,
6591,2024 Q3,1.3,3.55,
6591,2024 Q4,0.68,2.76,
6591,2025 Q1,1.71,4.36,
6591,2025 Q2,1.14,4.89,
6591,2025 Q3,1.8,4.46,
6591,2025 Q4,0.72,3.82,
6591,2026 Q1,0.75,3.25,
6592,2023 Q1,1.63,65.65,
6592,2023 Q2,1.57,69.2,
6592,2023 Q3,1.77,75.03,
6592,2023 Q4,1.59,76.72,
6592,2024 Q1,0.98,77.84,
6592,2024 Q2,1.64,76.84,
6592,2024 Q3,1.17,71.81,
6592,2024 Q4,0.74,63.15,
6592,2025 Q1,0.47,60.86,
6592,2025 Q2,1.45,59.97,
6592,2025 Q3,1.25,58.57,
6592,2025 Q4,1.56,57.64,
6592,2026 Q1,0.76,58.06,
6593,2023 Q1,0.25,1.36,
6593,2023 Q2,0.32,1.63,
6593,2023 Q3,0.83,1.9,
6593,2023 Q4,0.65,1.8,
6593,2024 Q1,0.03,1.73,
6593,2024 Q2,0.08,1.56,
6593,2024 Q3,0.06,1.53,
6593,2024 Q4,0.22,1.47,
6593,2025 Q1,0.25,1.58,
6593,2025 Q2,-0.93,0.8,
6593,2025 Q3,-0.98,0.82,
6593,2025 Q4,-0.4,0.98,
6593,2026 Q1,-0.6,1.3,
6595,2023 Q2,-0.18,0.13,
6595,2023 Q4,-1.93,0.12,
6595,2024 Q2,0.49,0.89,
6595,2024 Q4,0.75,0.85,
6595,2025 Q2,0.08,0.77,
6595,2025 Q4,-0.38,0.57,
6596,2023 Q1,0.91,1.92,
6596,2023 Q2,0.24,1.72,
6596,2023 Q3,2.15,5.68,
6596,2023 Q4,2.64,4.12,
6596,2024 Q1,2.22,6.33,
6596,2024 Q2,0.73,3.43,
6596,2024 Q3,2.15,3.99,
6596,2024 Q4,1.17,3.56,
6596,2025 Q1,3.81,4.63,
6596,2025 Q2,2.4,3.88,
6596,2025 Q3,11.2,18.63,
6596,2025 Q4,1.42,3.77,
6596,2026 Q1,2.08,6.04,
6597,2023 Q2,0.64,2.4,
6597,2023 Q4,2.45,3.63,
6597,2024 Q2,1.09,4.07,
6597,2024 Q3,1.48,2.48,
6597,2024 Q4,1.05,2.13,
6597,2025 Q1,1.22,2.07,
6597,2025 Q2,-0.78,1.65,
6597,2025 Q3,1.21,1.98,
6597,2025 Q4,0.89,1.96,
6597,2026 Q1,-0.45,1.6,
6598,2023 Q1,-0.62,0.83,
6598,2023 Q2,-0.75,0.78,
6598,2023 Q3,-0.53,1.06,
6598,2023 Q4,-0.11,1.28,
6598,2024 Q1,-0.77,0.82,
6598,2024 Q2,-0.61,1.02,
6598,2024 Q3,-0.8,0.75,
6598,2024 Q4,-0.68,0.85,
6598,2025 Q1,-0.35,1.2,
6598,2025 Q2,-0.66,1.16,
6598,2025 Q3,-0.33,1.23,
6598,2025 Q4,-0.63,1.16,
6598,2026 Q1,0.2,2.17,
6614,2023 Q2,0.85,18.98,
6614,2023 Q4,2.31,25.27,
6614,2024 Q2,0.45,19.23,
6614,2024 Q4,1.7,31.6,
6614,2025 Q1,-0.47,7.82,
6614,2025 Q2,0.93,10.74,
6614,2025 Q3,0.41,13.92,
6614,2025 Q4,1.21,17.15,
6614,2026 Q1,0.16,12.48,
6616,2023 Q1,-0.75,2.09,
6616,2023 Q2,0.38,2.48,
6616,2023 Q3,-0.09,2.64,
6616,2023 Q4,-0.36,2.89,
6616,2024 Q1,0.26,3.1,
6616,2024 Q2,-1.22,2.96,
6616,2024 Q3,-0.52,2.64,
6616,2024 Q4,0.1,2.94,
6616,2025 Q1,0.28,2.99,
6616,2025 Q2,-0.49,2.09,
6616,2025 Q3,-0.03,2.5,
6616,2025 Q4,-0.36,2.7,
6616,2026 Q1,-0.52,2.12,
6617,2023 Q2,-0.37,0.01,
6617,2023 Q3,-0.15,0.09,
6617,2023 Q4,-0.29,0.09,
6617,2024 Q1,-0.22,0.05,
6617,2024 Q2,-0.22,0.08,
6617,2024 Q3,-0.08,0.09,
6617,2024 Q4,-0.17,0.09,
6617,2025 Q1,-0.09,0.08,
6617,2025 Q2,-0.16,0.09,
6617,2025 Q3,-0.29,0.12,
6617,2025 Q4,-0.38,0.08,
6617,2026 Q1,-0.32,0.09,
6620,2023 Q2,3.79,5.66,
6620,2023 Q3,1.07,2.4,
6620,2023 Q4,0.57,3.0,
6620,2024 Q1,0.83,2.17,
6620,2024 Q2,1.56,2.16,
6620,2024 Q4,2.54,3.98,
6620,2025 Q2,2.42,9.4,
6620,2025 Q3,1.34,4.9,
6620,2025 Q4,1.09,3.0,
6620,2026 Q1,0.46,2.1,
6624,2023 Q1,-0.59,0.42,
6624,2023 Q2,0.18,0.99,
6624,2023 Q3,0.71,1.28,
6624,2023 Q4,0.91,2.5,
6624,2024 Q1,-0.49,0.65,
6624,2024 Q2,-0.18,1.6,
6624,2024 Q3,0.02,1.33,
6624,2024 Q4,1.32,2.83,
6624,2025 Q1,-0.07,1.0,
6624,2025 Q2,-0.14,1.29,
6624,2025 Q3,0.18,1.35,
6624,2025 Q4,0.39,2.11,
6624,2026 Q1,0.05,0.9,
6626,2023 Q2,-2.19,1.42,
6626,2023 Q4,-0.87,2.2,
6626,2024 Q2,-0.79,1.16,
6626,2024 Q4,-7.51,1.03,
6629,2023 Q1,0.66,2.32,
6629,2023 Q2,1.38,2.96,
6629,2023 Q3,1.79,3.23,
6629,2023 Q4,0.83,3.33,
6629,2024 Q1,3.66,4.22,
6629,2024 Q2,2.49,3.56,
6629,2024 Q3,2.13,4.96,
6629,2024 Q4,3.21,3.45,
6629,2025 Q1,2.69,4.01,
6629,2025 Q2,-1.21,3.08,
6629,2025 Q3,2.8,4.43,
6629,2025 Q4,2.18,5.91,
6629,2026 Q1,3.58,6.97,
6637,2023 Q2,3.85,2.94,
6637,2023 Q3,1.0,1.5,
6637,2023 Q4,0.8,2.39,
6637,2024 Q1,2.1,1.71,
6637,2024 Q2,1.57,2.08,
6637,2024 Q3,1.79,2.4,
6637,2024 Q4,1.71,2.1,
6637,2025 Q1,1.32,1.25,
6637,2025 Q2,2.96,6.44,
6637,2025 Q3,1.51,1.45,
6637,2025 Q4,1.37,2.49,
6637,2026 Q1,1.01,1.9,
6641,2023 Q1,-0.12,3.53,
6641,2023 Q2,0.07,4.14,
6641,2023 Q3,0.47,4.42,
6641,2023 Q4,0.85,5.66,
6641,2024 Q1,0.6,4.07,
6641,2024 Q2,0.55,4.68,
6641,2024 Q3,0.23,4.9,
6641,2024 Q4,0.02,4.53,
6641,2025 Q1,0.0,4.06,
6641,2025 Q2,-0.16,4.34,
6641,2025 Q3,0.26,4.38,
6641,2025 Q4,0.35,4.84,
6641,2026 Q1,0.02,3.81,
6645,2023 Q2,-0.83,1.83,
6645,2023 Q3,-0.57,1.01,
6645,2023 Q4,-0.82,1.31,
6645,2024 Q1,-0.8,0.96,
6645,2024 Q2,-0.77,1.21,
6645,2024 Q3,-0.67,1.25,
6645,2024 Q4,-0.82,1.59,
6645,2025 Q1,-0.82,1.02,
6645,2025 Q2,-0.61,1.26,
6645,2025 Q3,-0.53,1.44,
6645,2025 Q4,-0.45,1.77,
6645,2026 Q1,-0.76,1.24,
6652,2023 Q2,-0.13,0.0,
6652,2023 Q4,-1.38,0.0,
6652,2024 Q2,-0.11,0.0,
6652,2024 Q4,-1.22,0.0,
6652,2025 Q2,-0.17,0.0,
6652,2025 Q4,-1.3,0.02,
6670,2023 Q1,5.42,70.87,
6670,2023 Q2,3.94,50.57,
6670,2023 Q3,3.55,52.25,
6670,2023 Q4,5.28,70.12,
6670,2024 Q1,7.01,63.7,
6670,2024 Q2,5.57,61.42,
6670,2024 Q3,6.09,70.25,
6670,2024 Q4,9.51,88.33,
6670,2025 Q1,8.83,84.8,
6670,2025 Q2,2.27,65.72,
6670,2025 Q3,3.49,58.95,
6670,2025 Q4,7.9,88.44,
6670,2026 Q1,6.96,84.69,
6671,2023 Q1,0.51,3.97,
6671,2023 Q2,0.89,5.18,
6671,2023 Q3,0.72,4.88,
6671,2023 Q4,0.76,5.02,
6671,2024 Q1,0.67,4.3,
6671,2024 Q2,0.85,5.33,
6671,2024 Q3,0.67,5.01,
6671,2024 Q4,0.99,5.75,
6671,2025 Q1,0.37,4.35,
6671,2025 Q2,0.48,5.28,
6671,2025 Q3,0.81,5.01,
6671,2025 Q4,0.72,5.32,
6671,2026 Q1,0.26,3.66,
6689,2023 Q1,0.32,21.82,
6689,2023 Q2,0.73,23.95,
6689,2023 Q3,0.7,24.7,
6689,2023 Q4,0.95,27.7,
6689,2024 Q1,0.41,27.12,
6689,2024 Q2,0.46,30.94,
6689,2024 Q3,0.88,33.38,
6689,2024 Q4,0.51,35.45,
6689,2025 Q1,0.57,31.99,
6689,2025 Q2,0.26,32.01,
6689,2025 Q3,0.31,30.0,
6689,2025 Q4,1.16,30.76,
6689,2026 Q1,0.53,29.99,
6690,2023 Q1,1.75,4.02,
6690,2023 Q2,2.07,4.47,
6690,2023 Q3,2.33,4.74,
6690,2023 Q4,2.51,5.21,
6690,2024 Q1,2.03,4.52,
6690,2024 Q2,2.54,5.3,
6690,2024 Q3,2.75,5.61,
6690,2024 Q4,2.81,6.04,
6690,2025 Q1,1.87,5.16,
6690,2025 Q2,2.5,5.98,
6690,2025 Q3,2.7,6.26,
6690,2025 Q4,3.15,6.92,
6690,2026 Q1,2.27,6.25,
6699,2023 Q2,-0.99,0.31,
6699,2023 Q4,-0.55,0.33,
6699,2024 Q2,0.32,0.66,
6699,2024 Q4,-0.63,0.32,
6699,2025 Q2,-1.93,0.29,
6720,2023 Q2,0.54,1.57,
6720,2023 Q4,1.96,2.04,
6720,2024 Q1,1.58,1.15,
6720,2024 Q2,1.72,1.46,
6720,2024 Q3,1.42,1.22,
6720,2024 Q4,1.89,1.27,
6720,2025 Q1,1.91,1.33,
6720,2025 Q2,0.24,1.23,
6720,2025 Q3,1.13,0.87,
6720,2025 Q4,0.91,0.93,
6720,2026 Q1,0.51,0.88,
6722,2023 Q2,0.18,20.61,
6722,2023 Q4,4.67,27.57,
6722,2024 Q2,1.59,25.21,
6722,2024 Q4,2.6,27.23,
6722,2025 Q1,0.48,12.99,
6722,2025 Q2,1.49,13.03,
6722,2025 Q3,0.54,12.2,
6722,2025 Q4,0.88,12.76,
6722,2026 Q1,0.34,12.39,
6725,2023 Q2,6.77,11.45,
